comment_id,text,target,aspect,sentiment,opinion_span,intensity
UgwWicAQRuNHXgl4LI94AaABAg,"bản thân mình có một gia đình bố mẹ đầy đủ, nghe xong bài của Alen còn cảm nhận được câu chuyện của anh ý. Mình mong rằng chương trình thật sự công tâm hơn với sự chân thật thay vì chỉ chăm chăm chạy theo sự hào nhoáng. Thật sự quá thất vọng với rap việt năm nay",Rap Việt,GENERAL,negative,Thật sự quá thất vọng với rap việt năm nay,strong
UgzN5jAIiXrlki8t8_d4AaABAg,"trời ơi bài của Alan y chang câu chuyện của tui . lần đầu khóc vì 1 bài nhạc rap luôn í . Ctrinh qq gì chả công tâm , chú Thái nhìn nhận nhân tài hay thật sự👍🏻🙏🏻 ông Alan tui còn nghĩ đc 4 đạp cơ , hát nghe rõ lyric , cảm nhịp tốt , lời ý nghĩa , chả hỉu sao lun",Alan,PERFORMANCE,positive,"hát nghe rõ lyric , cảm nhịp tốt , lời ý nghĩa",moderate
UgzN5jAIiXrlki8t8_d4AaABAg,"trời ơi bài của Alan y chang câu chuyện của tui . lần đầu khóc vì 1 bài nhạc rap luôn í . Ctrinh qq gì chả công tâm , chú Thái nhìn nhận nhân tài hay thật sự👍🏻🙏🏻 ông Alan tui còn nghĩ đc 4 đạp cơ , hát nghe rõ lyric , cảm nhịp tốt , lời ý nghĩa , chả hỉu sao lun",Alan,PERSONALITY,neutral,ctrinh qq gì chả công tâm,mild
UgzN5jAIiXrlki8t8_d4AaABAg,"trời ơi bài của Alan y chang câu chuyện của tui . lần đầu khóc vì 1 bài nhạc rap luôn í . Ctrinh qq gì chả công tâm , chú Thái nhìn nhận nhân tài hay thật sự👍🏻🙏🏻 ông Alan tui còn nghĩ đc 4 đạp cơ , hát nghe rõ lyric , cảm nhịp tốt , lời ý nghĩa , chả hỉu sao lun",Chú Thái,PERSONALITY,positive,chú Thái nhìn nhận nhân tài hay thật sự,mild
UgzlYmGp0FiEkb_M5vV4AaABAg,"lần nào bài thi của Lor ở vòng bứt phá cũng làm mình lặng đi và lắng nghe thật kĩ, sau đó là xúc động mạnh. thật sự như Karik nói là bạn quá giỏi chơi chữ và mạnh về ngôn từ, nhưng lại vẫn có cái gì đó chân chất làm người nghe dễ cảm nhận câu chuyện bạn muốn kể.",Lor,PERFORMANCE,positive,"bài thi của Lor ở vòng bứt phá cũng làm mình lặng đi và lắng nghe thật kĩ, sau đó là xúc động mạnh",strong
UgzlYmGp0FiEkb_M5vV4AaABAg,"lần nào bài thi của Lor ở vòng bứt phá cũng làm mình lặng đi và lắng nghe thật kĩ, sau đó là xúc động mạnh. thật sự như Karik nói là bạn quá giỏi chơi chữ và mạnh về ngôn từ, nhưng lại vẫn có cái gì đó chân chất làm người nghe dễ cảm nhận câu chuyện bạn muốn kể.",Lor,PERFORMANCE,positive,thật sự như Karik nói là bạn quá giỏi chơi chữ và mạnh về ngôn từ,moderate
UgzlYmGp0FiEkb_M5vV4AaABAg,"lần nào bài thi của Lor ở vòng bứt phá cũng làm mình lặng đi và lắng nghe thật kĩ, sau đó là xúc động mạnh. thật sự như Karik nói là bạn quá giỏi chơi chữ và mạnh về ngôn từ, nhưng lại vẫn có cái gì đó chân chất làm người nghe dễ cảm nhận câu chuyện bạn muốn kể.",Lor,PERFORMANCE,positive,còn lại có cái gì đó chân chất làm người nghe dễ cảm nhận câu chuyện bạn muốn kể,moderate
UgzC0LLDgrC0v95clCh4AaABAg,yuno đỉnh thiệtttt. hay thật sự. nổi da gà luôn. xúc động nữa. từ hòi coi chương trình tới h cuối cùng t đã rơi nước mắt vì tiết mục của yuno. nhưng nón vàng dành cho 2T với Pháp Kiều cũng xứng đáng. hiuhiu chúc cho tất cả thành công trên con đường mình chọnnn.,Yuno,PERFORMANCE,positive,yuno đỉnh thiệtttt. hay thật sự. nổi da gà luôn. xúc động nữa,strong
UgzC0LLDgrC0v95clCh4AaABAg,yuno đỉnh thiệtttt. hay thật sự. nổi da gà luôn. xúc động nữa. từ hòi coi chương trình tới h cuối cùng t đã rơi nước mắt vì tiết mục của yuno. nhưng nón vàng dành cho 2T với Pháp Kiều cũng xứng đáng. hiuhiu chúc cho tất cả thành công trên con đường mình chọnnn.,2T,PERFORMANCE,positive,nón vàng dành cho 2T,moderate
UgzC0LLDgrC0v95clCh4AaABAg,yuno đỉnh thiệtttt. hay thật sự. nổi da gà luôn. xúc động nữa. từ hòi coi chương trình tới h cuối cùng t đã rơi nước mắt vì tiết mục của yuno. nhưng nón vàng dành cho 2T với Pháp Kiều cũng xứng đáng. hiuhiu chúc cho tất cả thành công trên con đường mình chọnnn.,Pháp Kiều,PERFORMANCE,positive,nón vàng dành cho 2T với Pháp Kiều,moderate
UgzC0LLDgrC0v95clCh4AaABAg,yuno đỉnh thiệtttt. hay thật sự. nổi da gà luôn. xúc động nữa. từ hòi coi chương trình tới h cuối cùng t đã rơi nước mắt vì tiết mục của yuno. nhưng nón vàng dành cho 2T với Pháp Kiều cũng xứng đáng. hiuhiu chúc cho tất cả thành công trên con đường mình chọnnn.,Rap Việt,GENERAL,positive,chúc cho tất cả thành công trên con đường mình chọnnn,mild
UgzDAj3IFyaMDSMU8tJ4AaABAg,"Cá nhân mik thấy Shorty Thang tiến bộ rất nhiều, bữa coi LJ vs BabyRed chửi quá trời mà hôm nay viết lyrics gần gũi, chân thành, cách rap,.... đã có nhiều tiến bộ, đến vòng 8bar cx rất đỉnh , đc cái HLV và giám khảo lựa chọn khá nhiều cx là rất tốt r
Respect ❤🙏",Shorty Thang,PERFORMANCE,positive,"Shorty Thang tiến bộ rất nhiều, hôm nay viết lyrics gần gũi, chân thành, cách rap,... đã có nhiều tiến bộ",moderate
UgzDAj3IFyaMDSMU8tJ4AaABAg,"Cá nhân mik thấy Shorty Thang tiến bộ rất nhiều, bữa coi LJ vs BabyRed chửi quá trời mà hôm nay viết lyrics gần gũi, chân thành, cách rap,.... đã có nhiều tiến bộ, đến vòng 8bar cx rất đỉnh , đc cái HLV và giám khảo lựa chọn khá nhiều cx là rất tốt r
Respect ❤🙏",Shorty Thang,PERFORMANCE,positive,đến vòng 8bar cx rất đỉnh,moderate
UgzDAj3IFyaMDSMU8tJ4AaABAg,"Cá nhân mik thấy Shorty Thang tiến bộ rất nhiều, bữa coi LJ vs BabyRed chửi quá trời mà hôm nay viết lyrics gần gũi, chân thành, cách rap,.... đã có nhiều tiến bộ, đến vòng 8bar cx rất đỉnh , đc cái HLV và giám khảo lựa chọn khá nhiều cx là rất tốt r
Respect ❤🙏",LJ,PERFORMANCE,negative,bữa coi LJ vs BabyRed chửi quá trời,moderate
UgzDAj3IFyaMDSMU8tJ4AaABAg,"Cá nhân mik thấy Shorty Thang tiến bộ rất nhiều, bữa coi LJ vs BabyRed chửi quá trời mà hôm nay viết lyrics gần gũi, chân thành, cách rap,.... đã có nhiều tiến bộ, đến vòng 8bar cx rất đỉnh , đc cái HLV và giám khảo lựa chọn khá nhiều cx là rất tốt r
Respect ❤🙏",BabyRed,PERFORMANCE,negative,bữa coi LJ vs BabyRed chửi quá trời,moderate
UgzDAj3IFyaMDSMU8tJ4AaABAg,"Cá nhân mik thấy Shorty Thang tiến bộ rất nhiều, bữa coi LJ vs BabyRed chửi quá trời mà hôm nay viết lyrics gần gũi, chân thành, cách rap,.... đã có nhiều tiến bộ, đến vòng 8bar cx rất đỉnh , đc cái HLV và giám khảo lựa chọn khá nhiều cx là rất tốt r
Respect ❤🙏",Rap Việt,SHOW_FORMAT,positive,được cái HLV và giám khảo lựa chọn khá nhiều cx là rất tốt,moderate
Ugyj0E58hZL0SNEMr1x4AaABAg,"Các bạn vào đội a Thái sẽ có những điều bất lợi: như a Thái sẽ ko thể tìm từ ngữ Hay hơn, Sắc hơn để chỉnh sửa các bạn. vì ngôn ngữ Tiếng Việt với a là 1 hạn chế...
Tuy nhiên điểm lợi của các bạn là a Thái có cái nhìn nhận và cách tạo câu truyện Hay.Nhân Văn...",a Thái,TEAMWORK,negative,"a Thái sẽ ko thể tìm từ ngữ Hay hơn, Sắc hơn để chỉnh sửa các bạn. vì ngôn ngữ Tiếng Việt với a là 1 hạn chế",moderate
Ugyj0E58hZL0SNEMr1x4AaABAg,"Các bạn vào đội a Thái sẽ có những điều bất lợi: như a Thái sẽ ko thể tìm từ ngữ Hay hơn, Sắc hơn để chỉnh sửa các bạn. vì ngôn ngữ Tiếng Việt với a là 1 hạn chế...
Tuy nhiên điểm lợi của các bạn là a Thái có cái nhìn nhận và cách tạo câu truyện Hay.Nhân Văn...",a Thái,STAGE_PRODUCTION,positive,Tuy nhiên điểm lợi của các bạn là a Thái có cái nhìn nhận và cách tạo câu truyện Hay.Nhân Văn...,moderate
UgxCezKfe77EVaIy8lN4AaABAg,"phải nói là team của Big tuy k mạnh như 3 team kia, nhưng mà xét vòng đối đầu này thì team Big win hết 4 bài luôn, bài nào cũng catchy hết, ban đầu nghe cái beat hơi kì (có thể mình k biết về rap) nhưng khi mọi người perform trên stage thì OMG quá đã pepsi ơiii",team Big,PERFORMANCE,positive,"team Big win hết 4 bài luôn, bài nào cũng catchy hết",strong
UgxCezKfe77EVaIy8lN4AaABAg,"phải nói là team của Big tuy k mạnh như 3 team kia, nhưng mà xét vòng đối đầu này thì team Big win hết 4 bài luôn, bài nào cũng catchy hết, ban đầu nghe cái beat hơi kì (có thể mình k biết về rap) nhưng khi mọi người perform trên stage thì OMG quá đã pepsi ơiii",team Big,STAGE_PRODUCTION,positive,OMG quá đã,strong
UgxCezKfe77EVaIy8lN4AaABAg,"phải nói là team của Big tuy k mạnh như 3 team kia, nhưng mà xét vòng đối đầu này thì team Big win hết 4 bài luôn, bài nào cũng catchy hết, ban đầu nghe cái beat hơi kì (có thể mình k biết về rap) nhưng khi mọi người perform trên stage thì OMG quá đã pepsi ơiii",Big,TEAMWORK,positive,team của Big tuy k mạnh như 3 team kia,mild
UgxCezKfe77EVaIy8lN4AaABAg,"phải nói là team của Big tuy k mạnh như 3 team kia, nhưng mà xét vòng đối đầu này thì team Big win hết 4 bài luôn, bài nào cũng catchy hết, ban đầu nghe cái beat hơi kì (có thể mình k biết về rap) nhưng khi mọi người perform trên stage thì OMG quá đã pepsi ơiii",beat,SONG,neutral,ban đầu nghe cái beat hơi kì (có thể mình k biết về rap),mild
UgxCezKfe77EVaIy8lN4AaABAg,"phải nói là team của Big tuy k mạnh như 3 team kia, nhưng mà xét vòng đối đầu này thì team Big win hết 4 bài luôn, bài nào cũng catchy hết, ban đầu nghe cái beat hơi kì (có thể mình k biết về rap) nhưng khi mọi người perform trên stage thì OMG quá đã pepsi ơiii",Pepsi,GENERAL,positive,pepsi ơiii,mild
UgxKhmm5UDyKKjHwVRh4AaABAg,Trời ơiii đây là mùa thứ 3 r nhưng lại là lần đầu tiên mình xem trọn từ a đến z. Hay quá thể hayyyy bài nào cũng cháy xem mà cứ cười suốt thôi 12h đêm mà cứ muốn nhún nhảy theo mấy con beat🎉thí sinh nào cũng xứng đáng là quán quân❤ 1 mùa rapviet bùm nổ🙏❤️‍🔥❤️‍🔥,Rap Việt,GENERAL,positive,hay quá thể hayyyy,strong
UgxKhmm5UDyKKjHwVRh4AaABAg,Trời ơiii đây là mùa thứ 3 r nhưng lại là lần đầu tiên mình xem trọn từ a đến z. Hay quá thể hayyyy bài nào cũng cháy xem mà cứ cười suốt thôi 12h đêm mà cứ muốn nhún nhảy theo mấy con beat🎉thí sinh nào cũng xứng đáng là quán quân❤ 1 mùa rapviet bùm nổ🙏❤️‍🔥❤️‍🔥,bài hát,SONG,positive,bài nào cũng cháy,strong
UgxKhmm5UDyKKjHwVRh4AaABAg,Trời ơiii đây là mùa thứ 3 r nhưng lại là lần đầu tiên mình xem trọn từ a đến z. Hay quá thể hayyyy bài nào cũng cháy xem mà cứ cười suốt thôi 12h đêm mà cứ muốn nhún nhảy theo mấy con beat🎉thí sinh nào cũng xứng đáng là quán quân❤ 1 mùa rapviet bùm nổ🙏❤️‍🔥❤️‍🔥,thí sinh,PERFORMANCE,positive,thí sinh nào cũng xứng đáng là quán quân,strong
UgxKhmm5UDyKKjHwVRh4AaABAg,Trời ơiii đây là mùa thứ 3 r nhưng lại là lần đầu tiên mình xem trọn từ a đến z. Hay quá thể hayyyy bài nào cũng cháy xem mà cứ cười suốt thôi 12h đêm mà cứ muốn nhún nhảy theo mấy con beat🎉thí sinh nào cũng xứng đáng là quán quân❤ 1 mùa rapviet bùm nổ🙏❤️‍🔥❤️‍🔥,Rap Việt,STAGE_PRODUCTION,positive,12h đêm mà cứ muốn nhún nhảy theo mấy con beat,moderate
UgxKhmm5UDyKKjHwVRh4AaABAg,Trời ơiii đây là mùa thứ 3 r nhưng lại là lần đầu tiên mình xem trọn từ a đến z. Hay quá thể hayyyy bài nào cũng cháy xem mà cứ cười suốt thôi 12h đêm mà cứ muốn nhún nhảy theo mấy con beat🎉thí sinh nào cũng xứng đáng là quán quân❤ 1 mùa rapviet bùm nổ🙏❤️‍🔥❤️‍🔥,thí sinh,PERSONALITY,positive,thí sinh nào cũng xứng đáng là quán quân,strong
UgxKhmm5UDyKKjHwVRh4AaABAg,Trời ơiii đây là mùa thứ 3 r nhưng lại là lần đầu tiên mình xem trọn từ a đến z. Hay quá thể hayyyy bài nào cũng cháy xem mà cứ cười suốt thôi 12h đêm mà cứ muốn nhún nhảy theo mấy con beat🎉thí sinh nào cũng xứng đáng là quán quân❤ 1 mùa rapviet bùm nổ🙏❤️‍🔥❤️‍🔥,Rap Việt,GENERAL,positive,1 mùa rapviet bùm nổ,strong
UgwsfOBoXagSHJ6h8jp4AaABAg,"may ong quay phim cung nhu control khi quay xung quanh or goi la circle target thi cham lai , may ong quay nhu toc do xe dua thi nguoi coi rat de chong mat...cung nhu khi doi cam nay sang cam khac thi cung cham lai...doi nhu toc do den flash....thi chet me. roi",,,,,
UgznKk7-0XU6EAYV1_R4AaABAg,"Tiếc cho Right quá, có thể thấy Right, SMO, HCH trình đều hơn Double 2T nhưng chương trình gameshow nên vote phụ thuộc vào khán giả cũng chịu thôi. Mong 24K Right sẽ thành công trong tương lai.
Chúc mừng 2T giành chiến thắng! Mn đừng tranh luận dưới cmt này nữa",Right,PERFORMANCE,negative,"Tiếc cho Right quá, có thể thấy Right, SMO, HCH trình đều hơn Double 2T",moderate
UgznKk7-0XU6EAYV1_R4AaABAg,"Tiếc cho Right quá, có thể thấy Right, SMO, HCH trình đều hơn Double 2T nhưng chương trình gameshow nên vote phụ thuộc vào khán giả cũng chịu thôi. Mong 24K Right sẽ thành công trong tương lai.
Chúc mừng 2T giành chiến thắng! Mn đừng tranh luận dưới cmt này nữa",Double 2T,PERFORMANCE,positive,Double 2T nhưng chương trình gameshow nên vote phụ thuộc vào khán giả cũng chịu thôi,mild
UgznKk7-0XU6EAYV1_R4AaABAg,"Tiếc cho Right quá, có thể thấy Right, SMO, HCH trình đều hơn Double 2T nhưng chương trình gameshow nên vote phụ thuộc vào khán giả cũng chịu thôi. Mong 24K Right sẽ thành công trong tương lai.
Chúc mừng 2T giành chiến thắng! Mn đừng tranh luận dưới cmt này nữa",24K Right,GENERAL,positive,Chúc mừng 2T giành chiến thắng! Mn đừng tranh luận dưới cmt này nữa,moderate
UgzcnTKdi52TpKYtoSd4AaABAg,"Chê :))) Kết quả ngoài sức tưởng tượng, luôn tạo drama cho công chúng. 24k Right xứng đáng hơn. Ko phủ nhận Double2T hay nhưng 24k Right hay hơn và luôn nổi bật mỗi vòng. Lúc đầu nghĩ 24k Right, Huỳnh Công Hiếu hoặc Tez, Liu Grace... ko tưởng tượng ra luôn :))",24k Right,PERFORMANCE,positive,hay hơn và luôn nổi bật mỗi vòng,moderate
UgzcnTKdi52TpKYtoSd4AaABAg,"Chê :))) Kết quả ngoài sức tưởng tượng, luôn tạo drama cho công chúng. 24k Right xứng đáng hơn. Ko phủ nhận Double2T hay nhưng 24k Right hay hơn và luôn nổi bật mỗi vòng. Lúc đầu nghĩ 24k Right, Huỳnh Công Hiếu hoặc Tez, Liu Grace... ko tưởng tượng ra luôn :))",Double2T,PERFORMANCE,negative,Double2T hay nhưng,mild
UgzcnTKdi52TpKYtoSd4AaABAg,"Chê :))) Kết quả ngoài sức tưởng tượng, luôn tạo drama cho công chúng. 24k Right xứng đáng hơn. Ko phủ nhận Double2T hay nhưng 24k Right hay hơn và luôn nổi bật mỗi vòng. Lúc đầu nghĩ 24k Right, Huỳnh Công Hiếu hoặc Tez, Liu Grace... ko tưởng tượng ra luôn :))",24k Right,PERFORMANCE,positive,24k Right xứng đáng hơn,moderate
UgzcnTKdi52TpKYtoSd4AaABAg,"Chê :))) Kết quả ngoài sức tưởng tượng, luôn tạo drama cho công chúng. 24k Right xứng đáng hơn. Ko phủ nhận Double2T hay nhưng 24k Right hay hơn và luôn nổi bật mỗi vòng. Lúc đầu nghĩ 24k Right, Huỳnh Công Hiếu hoặc Tez, Liu Grace... ko tưởng tượng ra luôn :))","Tez, Liu Grace",PERFORMANCE,positive,"Tez, Liu Grace... ko tưởng tượng ra luôn",mild
UgxiFeqklCK3UKphw4x4AaABAg,"Rất mê Mikelodic  mang âm hưởng nhân gian , mang đến người ngke rất giàu tình cảm . Chắc ckắn sẽ được quán quân. Mong rằng vòng ckung kết a làm 1 bài rap về người lính bộ đội , trong hành trình đi lính  gian nan nkư tkế nào . A karik sẽ ko còn gì để ckê nữa ..",Mikelodic,VOCAL,positive,"âm hưởng nhân gian, mang đến người nghe rất giàu tình cảm",strong
UgxiFeqklCK3UKphw4x4AaABAg,"Rất mê Mikelodic  mang âm hưởng nhân gian , mang đến người ngke rất giàu tình cảm . Chắc ckắn sẽ được quán quân. Mong rằng vòng ckung kết a làm 1 bài rap về người lính bộ đội , trong hành trình đi lính  gian nan nkư tkế nào . A karik sẽ ko còn gì để ckê nữa ..",Mikelodic,PERFORMANCE,positive,rất mê Mikelodic,strong
UgxiFeqklCK3UKphw4x4AaABAg,"Rất mê Mikelodic  mang âm hưởng nhân gian , mang đến người ngke rất giàu tình cảm . Chắc ckắn sẽ được quán quân. Mong rằng vòng ckung kết a làm 1 bài rap về người lính bộ đội , trong hành trình đi lính  gian nan nkư tkế nào . A karik sẽ ko còn gì để ckê nữa ..",Mikelodic,PERSONALITY,positive,Chắc chắn sẽ được quán quân,moderate
UgxiFeqklCK3UKphw4x4AaABAg,"Rất mê Mikelodic  mang âm hưởng nhân gian , mang đến người ngke rất giàu tình cảm . Chắc ckắn sẽ được quán quân. Mong rằng vòng ckung kết a làm 1 bài rap về người lính bộ đội , trong hành trình đi lính  gian nan nkư tkế nào . A karik sẽ ko còn gì để ckê nữa ..",Mikelodic,GENERAL,positive,a karik sẽ ko còn gì để khen nữa,strong
UgwrnO--JmNv_CD_ddd4AaABAg,"Team của bác Thái toàn khủng thôi, bác Thái còn dành tình cảm, yêu thương cho team, bài rap của team bác Thái rất hay, mặc dù rào cản về ngôn ngữ nhưng hành động của bác như là 1 người cha để hướng dẫn con những điều tốt đẹp nhất, quá đỉnh. rất thích team bác.",Team của bác Thái,TEAMWORK,positive,"tình cảm, yêu thương cho team",moderate
UgwrnO--JmNv_CD_ddd4AaABAg,"Team của bác Thái toàn khủng thôi, bác Thái còn dành tình cảm, yêu thương cho team, bài rap của team bác Thái rất hay, mặc dù rào cản về ngôn ngữ nhưng hành động của bác như là 1 người cha để hướng dẫn con những điều tốt đẹp nhất, quá đỉnh. rất thích team bác.",bài rap của team bác Thái,PERFORMANCE,positive,rất hay,strong
UgwrnO--JmNv_CD_ddd4AaABAg,"Team của bác Thái toàn khủng thôi, bác Thái còn dành tình cảm, yêu thương cho team, bài rap của team bác Thái rất hay, mặc dù rào cản về ngôn ngữ nhưng hành động của bác như là 1 người cha để hướng dẫn con những điều tốt đẹp nhất, quá đỉnh. rất thích team bác.",bác Thái,PERSONALITY,positive,"yêu thương, như là 1 người cha",moderate
UgwrnO--JmNv_CD_ddd4AaABAg,"Team của bác Thái toàn khủng thôi, bác Thái còn dành tình cảm, yêu thương cho team, bài rap của team bác Thái rất hay, mặc dù rào cản về ngôn ngữ nhưng hành động của bác như là 1 người cha để hướng dẫn con những điều tốt đẹp nhất, quá đỉnh. rất thích team bác.",Rap Việt,SHOW_FORMAT,positive,quá đỉnh,strong
UgyxA3-xechEwMmA0K14AaABAg,"Mikelodic đúng chuẩnnn “ tham gia chương trình kh phải để tranh đua mà đem nhạc hay đến cho khán giả”. Chỉ cẩn mike cất giọng lên “ de dé dé dè” là đủ để mik chill theo bài nhạc rồi. Bài chung kết nhẹ nhànggg, đúng chất của mikelodic, giữ màu này nhé mikeee❤❤❤",Mikelodic,PERFORMANCE,positive,chỉ cẩn mike cất giọng lên “ de dé dé dè” là đủ để mik chill theo bài nhạc,moderate
UgyxA3-xechEwMmA0K14AaABAg,"Mikelodic đúng chuẩnnn “ tham gia chương trình kh phải để tranh đua mà đem nhạc hay đến cho khán giả”. Chỉ cẩn mike cất giọng lên “ de dé dé dè” là đủ để mik chill theo bài nhạc rồi. Bài chung kết nhẹ nhànggg, đúng chất của mikelodic, giữ màu này nhé mikeee❤❤❤",Mikelodic,SONG,positive,"Bài chung kết nhẹ nhànggg, đúng chất của mikelodic",moderate
UgyxA3-xechEwMmA0K14AaABAg,"Mikelodic đúng chuẩnnn “ tham gia chương trình kh phải để tranh đua mà đem nhạc hay đến cho khán giả”. Chỉ cẩn mike cất giọng lên “ de dé dé dè” là đủ để mik chill theo bài nhạc rồi. Bài chung kết nhẹ nhànggg, đúng chất của mikelodic, giữ màu này nhé mikeee❤❤❤",Mikelodic,PERSONALITY,positive,"đúng chất của mikelodic, giữ màu này nhé mikeee",moderate
UgxfX4XWRNF-ubbL5SB4AaABAg,"Pháp Kiều quá xứng đáng được vào Chung kết mùa 3, cả 3 vòng đều thể hiện cá tính bản thân qua từng bài nhạc, phong cách trình diễn độc đáo. Nhưng đặc biệt nhất vẫn là ý chí và nghị lực của bản thân khi đại diện cho cộng đồng của mình, trau dồi kĩ năng liên tục",Pháp Kiều,PERFORMANCE,positive,"cả 3 vòng đều thể hiện cá tính bản thân qua từng bài nhạc, phong cách trình diễn độc đáo",strong
UgxfX4XWRNF-ubbL5SB4AaABAg,"Pháp Kiều quá xứng đáng được vào Chung kết mùa 3, cả 3 vòng đều thể hiện cá tính bản thân qua từng bài nhạc, phong cách trình diễn độc đáo. Nhưng đặc biệt nhất vẫn là ý chí và nghị lực của bản thân khi đại diện cho cộng đồng của mình, trau dồi kĩ năng liên tục",Pháp Kiều,PERSONALITY,positive,ý chí và nghị lực của bản thân,moderate
UgxfX4XWRNF-ubbL5SB4AaABAg,"Pháp Kiều quá xứng đáng được vào Chung kết mùa 3, cả 3 vòng đều thể hiện cá tính bản thân qua từng bài nhạc, phong cách trình diễn độc đáo. Nhưng đặc biệt nhất vẫn là ý chí và nghị lực của bản thân khi đại diện cho cộng đồng của mình, trau dồi kĩ năng liên tục",Pháp Kiều,PERSONALITY,positive,trau dồi kĩ năng liên tục,moderate
Ugx5_ZlNjlsNI51EV5R4AaABAg,"Bài của strange h tui nghe ko hiểu j luôn á mấy bà, z mà hlv A nào đó chê thí sinh bên bray rap ko hiểu j, anh Thái ko hiểu tiếng việt nhưng vẫn cố gắng nhận xét còn ông kia người việt gốc việt chứ có phải gốc cây đâu mà ko đánh giá đc, thật sự bức xức giùm DT",strange,PERFORMANCE,negative,bài của strange h tui nghe ko hiểu j luôn á,moderate
Ugx5_ZlNjlsNI51EV5R4AaABAg,"Bài của strange h tui nghe ko hiểu j luôn á mấy bà, z mà hlv A nào đó chê thí sinh bên bray rap ko hiểu j, anh Thái ko hiểu tiếng việt nhưng vẫn cố gắng nhận xét còn ông kia người việt gốc việt chứ có phải gốc cây đâu mà ko đánh giá đc, thật sự bức xức giùm DT",thí sinh bên bray,PERFORMANCE,negative,thí sinh bên bray rap ko hiểu j,moderate
Ugx5_ZlNjlsNI51EV5R4AaABAg,"Bài của strange h tui nghe ko hiểu j luôn á mấy bà, z mà hlv A nào đó chê thí sinh bên bray rap ko hiểu j, anh Thái ko hiểu tiếng việt nhưng vẫn cố gắng nhận xét còn ông kia người việt gốc việt chứ có phải gốc cây đâu mà ko đánh giá đc, thật sự bức xức giùm DT",anh Thái,PERFORMANCE,positive,anh Thái ko hiểu tiếng việt nhưng vẫn cố gắng nhận xét,moderate
Ugx5_ZlNjlsNI51EV5R4AaABAg,"Bài của strange h tui nghe ko hiểu j luôn á mấy bà, z mà hlv A nào đó chê thí sinh bên bray rap ko hiểu j, anh Thái ko hiểu tiếng việt nhưng vẫn cố gắng nhận xét còn ông kia người việt gốc việt chứ có phải gốc cây đâu mà ko đánh giá đc, thật sự bức xức giùm DT",HLV A,PERFORMANCE,negative,hlv A nào đó chê thí sinh bên bray rap ko hiểu j,moderate
Ugx5_ZlNjlsNI51EV5R4AaABAg,"Bài của strange h tui nghe ko hiểu j luôn á mấy bà, z mà hlv A nào đó chê thí sinh bên bray rap ko hiểu j, anh Thái ko hiểu tiếng việt nhưng vẫn cố gắng nhận xét còn ông kia người việt gốc việt chứ có phải gốc cây đâu mà ko đánh giá đc, thật sự bức xức giùm DT",ông kia,PERSONALITY,negative,ông kia người việt gốc việt chứ có phải gốc cây đâu mà ko đánh giá đc,moderate
Ugz4LXxj1wBgbsDUJDZ4AaABAg,"Đang nghe Voltak hát thì phải pause để comment. Nổi da gà luôn hix. Giọng dày, biểu diễn cuốn và đặc biệt lyrics là cái mà mọi người nghĩ ko phải thế mạnh của Voltak nhưng bài này viết lyric thực sự nghe thấm luôn. Hào hùng, ý nghĩa, tự hào dòng máu Việt🇻🇳🇻🇳🇻🇳",Voltak,VOCAL,positive,Giọng dày,moderate
Ugz4LXxj1wBgbsDUJDZ4AaABAg,"Đang nghe Voltak hát thì phải pause để comment. Nổi da gà luôn hix. Giọng dày, biểu diễn cuốn và đặc biệt lyrics là cái mà mọi người nghĩ ko phải thế mạnh của Voltak nhưng bài này viết lyric thực sự nghe thấm luôn. Hào hùng, ý nghĩa, tự hào dòng máu Việt🇻🇳🇻🇳🇻🇳",Voltak,PERFORMANCE,positive,biểu diễn cuốn,moderate
Ugz4LXxj1wBgbsDUJDZ4AaABAg,"Đang nghe Voltak hát thì phải pause để comment. Nổi da gà luôn hix. Giọng dày, biểu diễn cuốn và đặc biệt lyrics là cái mà mọi người nghĩ ko phải thế mạnh của Voltak nhưng bài này viết lyric thực sự nghe thấm luôn. Hào hùng, ý nghĩa, tự hào dòng máu Việt🇻🇳🇻🇳🇻🇳",Voltak,SONG,positive,lyrics là cái mà mọi người nghĩ ko phải thế mạnh của Voltak nhưng bài này viết lyric thực sự nghe thấm luôn,moderate
Ugz4LXxj1wBgbsDUJDZ4AaABAg,"Đang nghe Voltak hát thì phải pause để comment. Nổi da gà luôn hix. Giọng dày, biểu diễn cuốn và đặc biệt lyrics là cái mà mọi người nghĩ ko phải thế mạnh của Voltak nhưng bài này viết lyric thực sự nghe thấm luôn. Hào hùng, ý nghĩa, tự hào dòng máu Việt🇻🇳🇻🇳🇻🇳",Voltak,SONG,positive,"Hào hùng, ý nghĩa, tự hào dòng máu Việt",strong
UgyY4I7yDh10JG1LxxN4AaABAg,"Mọi người có để ý là Trấn Thành nhiều lúc trực trào khóc r nhưng phải kìm nén k
🥹🥹 lẽ ra phần thi của yuno muốn a Thành chia sẻ cảm xúc nhiều hơn vì màn trình diễn mang hơi hướng kịch và rất chạm đến lĩnh vực của a Thành nhưng chắc a k được thể hiện nó nhiều 🥹",Trấn Thành,PERFORMANCE,negative,trực trào khóc r nhưng phải kìm nén,moderate
