comment_id,text,target,sentiment,opinion_span,intensity,aspect
UgyAkwUHvqBApcPNEHt4AaABAg,"Tiếc cho Alen, tiếc cho a Thái VG vì mất viên ngọc quý và thực sự phẫn nộ với kiểu bình chọn của khán giả.Chả lẽ h cứ phải đc quẩy như đi vào bar mới xứng đáng được đi tiếp à😢😢😢",khán giả,negative,chả lẽ h cứ phải đc quẩy như đi vào bar mới xứng đáng được đi tiếp à,strong,SHOW_FORMAT
UgyAsRQAJDW84oQ66WJ4AaABAg,Trong 3 team mình thik team Andree và team anh Thái nhất,team Andree,positive,thik team Andree và team anh Thái nhất,moderate,TEAMWORK
UgyAsRQAJDW84oQ66WJ4AaABAg,Trong 3 team mình thik team Andree và team anh Thái nhất,team anh Thái,positive,thik team Andree và team anh Thái nhất,moderate,TEAMWORK
UgyBc-qnF7_txLrttxB4AaABAg,"Bài Người Tình Của Nắng nó dở ác thiệt chứ :))) Lily đúng dớp vào chương trình nào cũng flop, kéo theo luôn cả team có bả.",Lily,negative,"đúng dớp vào chương trình nào cũng flop, kéo theo luôn cả team có bả",strong,PERSONALITY
UgyBc-qnF7_txLrttxB4AaABAg,"Bài Người Tình Của Nắng nó dở ác thiệt chứ :))) Lily đúng dớp vào chương trình nào cũng flop, kéo theo luôn cả team có bả.",Bài Người Tình Của Nắng,negative,dở ác thiệt chứ,strong,SONG
UgyD2tbmHPOiKJMJout4AaABAg,"thích nhát bài của Quang Hùng , cậu này với Xuân Định có tài",Quang Hùng,positive,thích nhát bài của Quang Hùng,strong,SONG
UgyD2tbmHPOiKJMJout4AaABAg,"thích nhát bài của Quang Hùng , cậu này với Xuân Định có tài",Xuân Định,positive,có tài,strong,PERSONALITY
UgyD2tbmHPOiKJMJout4AaABAg,"thích nhát bài của Quang Hùng , cậu này với Xuân Định có tài",Quang Hùng,positive,cậu này với Xuân Định có tài,strong,PERSONALITY
UgyD6QLocgC6-G2SfbV4AaABAg,"Chương trình Ráp Việt rất hay nhưng MC cần thay đổi , Thành không phù hợp cho chương trình..!",MC,negative,MC cần thay đổi,moderate,GENERAL
UgyD6QLocgC6-G2SfbV4AaABAg,"Chương trình Ráp Việt rất hay nhưng MC cần thay đổi , Thành không phù hợp cho chương trình..!",Ráp Việt,positive,Chương trình Ráp Việt rất hay,strong,GENERAL
UgyD6QLocgC6-G2SfbV4AaABAg,"Chương trình Ráp Việt rất hay nhưng MC cần thay đổi , Thành không phù hợp cho chương trình..!",Thành,negative,Thành không phù hợp cho chương trình,strong,PERSONALITY
UgyEER43yudA5vZf0rx4AaABAg,Coi đi coi lại rất tiếc cho Cap và 2khang khi k thể hiện trong phần thi nhưng đã toả sáng trong chương trình và live show này rất đỉnh bùng nổ hết best dance thực sự bái phục các anh trai và giám khảo lụy quá huhu,Cap,positive,rất tiếc cho Cap,moderate,SHOW_FORMAT
UgyEER43yudA5vZf0rx4AaABAg,Coi đi coi lại rất tiếc cho Cap và 2khang khi k thể hiện trong phần thi nhưng đã toả sáng trong chương trình và live show này rất đỉnh bùng nổ hết best dance thực sự bái phục các anh trai và giám khảo lụy quá huhu,Cap,positive,đã toả sáng trong chương trình,strong,PERFORMANCE
UgyEER43yudA5vZf0rx4AaABAg,Coi đi coi lại rất tiếc cho Cap và 2khang khi k thể hiện trong phần thi nhưng đã toả sáng trong chương trình và live show này rất đỉnh bùng nổ hết best dance thực sự bái phục các anh trai và giám khảo lụy quá huhu,2khang,positive,rất tiếc cho Cap và 2khang khi k thể hiện trong phần thi,moderate,SHOW_FORMAT
UgyEER43yudA5vZf0rx4AaABAg,Coi đi coi lại rất tiếc cho Cap và 2khang khi k thể hiện trong phần thi nhưng đã toả sáng trong chương trình và live show này rất đỉnh bùng nổ hết best dance thực sự bái phục các anh trai và giám khảo lụy quá huhu,2khang,positive,đã toả sáng trong chương trình,strong,PERFORMANCE
UgyEER43yudA5vZf0rx4AaABAg,Coi đi coi lại rất tiếc cho Cap và 2khang khi k thể hiện trong phần thi nhưng đã toả sáng trong chương trình và live show này rất đỉnh bùng nổ hết best dance thực sự bái phục các anh trai và giám khảo lụy quá huhu,live show,positive,rất đỉnh bùng nổ hết,strong,GENERAL
UgyEER43yudA5vZf0rx4AaABAg,Coi đi coi lại rất tiếc cho Cap và 2khang khi k thể hiện trong phần thi nhưng đã toả sáng trong chương trình và live show này rất đỉnh bùng nổ hết best dance thực sự bái phục các anh trai và giám khảo lụy quá huhu,live show,positive,best dance thực sự,strong,PERFORMANCE
UgyEER43yudA5vZf0rx4AaABAg,Coi đi coi lại rất tiếc cho Cap và 2khang khi k thể hiện trong phần thi nhưng đã toả sáng trong chương trình và live show này rất đỉnh bùng nổ hết best dance thực sự bái phục các anh trai và giám khảo lụy quá huhu,live show,positive,lụy quá huhu,strong,GENERAL
UgyEER43yudA5vZf0rx4AaABAg,Coi đi coi lại rất tiếc cho Cap và 2khang khi k thể hiện trong phần thi nhưng đã toả sáng trong chương trình và live show này rất đỉnh bùng nổ hết best dance thực sự bái phục các anh trai và giám khảo lụy quá huhu,các anh trai,positive,bái phục các anh trai,strong,GENERAL
UgyEER43yudA5vZf0rx4AaABAg,Coi đi coi lại rất tiếc cho Cap và 2khang khi k thể hiện trong phần thi nhưng đã toả sáng trong chương trình và live show này rất đỉnh bùng nổ hết best dance thực sự bái phục các anh trai và giám khảo lụy quá huhu,giám khảo,positive,bái phục các anh trai và giám khảo,strong,GENERAL
UgyLf087ED4SMJLZ9rB4AaABAg,Lâm Bảo Ngọc hát hay quá,Lâm Bảo Ngọc,positive,hát hay quá,strong,VOCAL
UgyMwDb7XIsh4YZ2zLB4AaABAg,Negaz lỡ ra về chắc buồn chết😂😂 chêt cuoi vs oongt,Negaz,neutral,lỡ ra về chắc buồn chết😂😂,strong,GENERAL
UgyOidXCDOxYmFuwcGB4AaABAg,"oiii,team hieuthuhai đội trưởng,erik,jsol,atus cả team visual.hieuthuhai vs erik thì ko cần nói r.atus thì vocal rất đặc biệt,rất trong,rap cx hay.jsol là một người rất tài giỏi.T nghĩ jsol nên đc tìm thêm nhiều tài năng nữa.atus và jsol hay hài hài.nói chung nhóm này phải gọi là đỉnh",team hieuthuhai,positive,cả team visual,strong,VISUAL
UgyOidXCDOxYmFuwcGB4AaABAg,"oiii,team hieuthuhai đội trưởng,erik,jsol,atus cả team visual.hieuthuhai vs erik thì ko cần nói r.atus thì vocal rất đặc biệt,rất trong,rap cx hay.jsol là một người rất tài giỏi.T nghĩ jsol nên đc tìm thêm nhiều tài năng nữa.atus và jsol hay hài hài.nói chung nhóm này phải gọi là đỉnh",team hieuthuhai,positive,nói chung nhóm này phải gọi là đỉnh,strong,SHOW_FORMAT
UgyOidXCDOxYmFuwcGB4AaABAg,"oiii,team hieuthuhai đội trưởng,erik,jsol,atus cả team visual.hieuthuhai vs erik thì ko cần nói r.atus thì vocal rất đặc biệt,rất trong,rap cx hay.jsol là một người rất tài giỏi.T nghĩ jsol nên đc tìm thêm nhiều tài năng nữa.atus và jsol hay hài hài.nói chung nhóm này phải gọi là đỉnh",hieuthuhai,positive,ko cần nói r,moderate,GENERAL
UgyOidXCDOxYmFuwcGB4AaABAg,"oiii,team hieuthuhai đội trưởng,erik,jsol,atus cả team visual.hieuthuhai vs erik thì ko cần nói r.atus thì vocal rất đặc biệt,rất trong,rap cx hay.jsol là một người rất tài giỏi.T nghĩ jsol nên đc tìm thêm nhiều tài năng nữa.atus và jsol hay hài hài.nói chung nhóm này phải gọi là đỉnh",erik,positive,ko cần nói r,moderate,GENERAL
UgyOidXCDOxYmFuwcGB4AaABAg,"oiii,team hieuthuhai đội trưởng,erik,jsol,atus cả team visual.hieuthuhai vs erik thì ko cần nói r.atus thì vocal rất đặc biệt,rất trong,rap cx hay.jsol là một người rất tài giỏi.T nghĩ jsol nên đc tìm thêm nhiều tài năng nữa.atus và jsol hay hài hài.nói chung nhóm này phải gọi là đỉnh",atus,positive,"vocal rất đặc biệt,rất trong",strong,VOCAL
UgyOidXCDOxYmFuwcGB4AaABAg,"oiii,team hieuthuhai đội trưởng,erik,jsol,atus cả team visual.hieuthuhai vs erik thì ko cần nói r.atus thì vocal rất đặc biệt,rất trong,rap cx hay.jsol là một người rất tài giỏi.T nghĩ jsol nên đc tìm thêm nhiều tài năng nữa.atus và jsol hay hài hài.nói chung nhóm này phải gọi là đỉnh",atus,positive,rap cx hay,moderate,PERFORMANCE
UgyOidXCDOxYmFuwcGB4AaABAg,"oiii,team hieuthuhai đội trưởng,erik,jsol,atus cả team visual.hieuthuhai vs erik thì ko cần nói r.atus thì vocal rất đặc biệt,rất trong,rap cx hay.jsol là một người rất tài giỏi.T nghĩ jsol nên đc tìm thêm nhiều tài năng nữa.atus và jsol hay hài hài.nói chung nhóm này phải gọi là đỉnh",atus,positive,hay hài hài,moderate,PERSONALITY
UgyOidXCDOxYmFuwcGB4AaABAg,"oiii,team hieuthuhai đội trưởng,erik,jsol,atus cả team visual.hieuthuhai vs erik thì ko cần nói r.atus thì vocal rất đặc biệt,rất trong,rap cx hay.jsol là một người rất tài giỏi.T nghĩ jsol nên đc tìm thêm nhiều tài năng nữa.atus và jsol hay hài hài.nói chung nhóm này phải gọi là đỉnh",jsol,positive,là một người rất tài giỏi,strong,GENERAL
UgyOidXCDOxYmFuwcGB4AaABAg,"oiii,team hieuthuhai đội trưởng,erik,jsol,atus cả team visual.hieuthuhai vs erik thì ko cần nói r.atus thì vocal rất đặc biệt,rất trong,rap cx hay.jsol là một người rất tài giỏi.T nghĩ jsol nên đc tìm thêm nhiều tài năng nữa.atus và jsol hay hài hài.nói chung nhóm này phải gọi là đỉnh",jsol,positive,nên đc tìm thêm nhiều tài năng nữa,moderate,GENERAL
UgyOidXCDOxYmFuwcGB4AaABAg,"oiii,team hieuthuhai đội trưởng,erik,jsol,atus cả team visual.hieuthuhai vs erik thì ko cần nói r.atus thì vocal rất đặc biệt,rất trong,rap cx hay.jsol là một người rất tài giỏi.T nghĩ jsol nên đc tìm thêm nhiều tài năng nữa.atus và jsol hay hài hài.nói chung nhóm này phải gọi là đỉnh",jsol,positive,hay hài hài,moderate,PERSONALITY
UgyQ78b5L0kN038hrqV4AaABAg,Ôi bài thi sĩ hay vãi không hot nhỉ,bài thi sĩ,positive,hay vãi không hot,strong,SONG
UgyQEVJRIWyj_KNd9Ml4AaABAg,"h mới xem atsh, mới biết Tage cx tham gia, thích ổng từ bài lớp 12, ko hiểu sao h mặt ổng có nhìn hơi cọc vs dữ nhưng mà tui vẫn thấy mắc cười á :)), ổng cười còn đẹp dth nữa chứ",Tage,positive,thích ổng từ bài lớp 12,moderate,SONG
UgyQEVJRIWyj_KNd9Ml4AaABAg,"h mới xem atsh, mới biết Tage cx tham gia, thích ổng từ bài lớp 12, ko hiểu sao h mặt ổng có nhìn hơi cọc vs dữ nhưng mà tui vẫn thấy mắc cười á :)), ổng cười còn đẹp dth nữa chứ",Tage,neutral,nhìn hơi cọc vs dữ,mild,VISUAL
UgyQEVJRIWyj_KNd9Ml4AaABAg,"h mới xem atsh, mới biết Tage cx tham gia, thích ổng từ bài lớp 12, ko hiểu sao h mặt ổng có nhìn hơi cọc vs dữ nhưng mà tui vẫn thấy mắc cười á :)), ổng cười còn đẹp dth nữa chứ",Tage,positive,tui vẫn thấy mắc cười á :)),moderate,PERSONALITY
UgyQEVJRIWyj_KNd9Ml4AaABAg,"h mới xem atsh, mới biết Tage cx tham gia, thích ổng từ bài lớp 12, ko hiểu sao h mặt ổng có nhìn hơi cọc vs dữ nhưng mà tui vẫn thấy mắc cười á :)), ổng cười còn đẹp dth nữa chứ",Tage,positive,ổng cười còn đẹp dth nữa chứ,strong,VISUAL
UgyRwMjgBaNXgD8y8kp4AaABAg,I LoVe DOUBLE2TTTTTTTTTTTTTT❤❤❤❤❤❤🎉🎉🎉🎉,DOUBLE2TTTTTTTTTTTTTT,positive,I LoVe DOUBLE2TTTTTTTTTTTTTT❤❤❤❤❤❤🎉🎉🎉🎉,strong,VISUAL
UgySC0j-wahdzczHIIJ4AaABAg,Xem đi xem lại vẫn cứ thích bài 10/10 nhất luôn ấy nhưng sao mọi người ở trường quay lại vote top 6,bài 10/10,positive,thích bài 10/10 nhất,strong,VOCAL
UgySC0j-wahdzczHIIJ4AaABAg,Xem đi xem lại vẫn cứ thích bài 10/10 nhất luôn ấy nhưng sao mọi người ở trường quay lại vote top 6,mọi người ở trường quay,negative,nhưng sao mọi người ở trường quay lại vote top 6,moderate,SHOW_FORMAT
UgyT1xwv9VHH_Jibjwx4AaABAg,Đức Phúc siêu dthw luôn mn ơi🥰,Đức Phúc,positive,siêu dthw luôn mn ơi🥰,strong,PERSONALITY
UgyTpXqRRW5KQDIO9lZ4AaABAg,Dương domic với Hùng huỳnh lúc nào mặt cũng sáng trưng như gắn đèn vậy.,Dương domic,mixed,lúc nào mặt cũng sáng trưng như gắn đèn,strong,VISUAL
UgyTpXqRRW5KQDIO9lZ4AaABAg,Dương domic với Hùng huỳnh lúc nào mặt cũng sáng trưng như gắn đèn vậy.,Hùng huỳnh,mixed,lúc nào mặt cũng sáng trưng như gắn đèn,strong,VISUAL
UgyXfuwJxDnIcAjrR8Z4AaABAg,Đã mê Dương Domic rồi h nghe bài Bao lời con chưa nói còn mê hơn. Thích ctrinh atsh quá,Dương Domic,positive,Đã mê Dương Domic rồi,strong,PERSONALITY
UgyXfuwJxDnIcAjrR8Z4AaABAg,Đã mê Dương Domic rồi h nghe bài Bao lời con chưa nói còn mê hơn. Thích ctrinh atsh quá,ctrinh atsh,positive,thích ctrinh atsh quá,strong,SHOW_FORMAT
UgyXfuwJxDnIcAjrR8Z4AaABAg,Đã mê Dương Domic rồi h nghe bài Bao lời con chưa nói còn mê hơn. Thích ctrinh atsh quá,Dương Domic,positive,h nghe bài Bao lời con chưa nói còn mê hơn,strong,SONG
UgyYGKAm3HGVyJbhz5N4AaABAg,"DT và Hurry hai bài rap quá đỉnh ,  vào luôn chung kết cho nhanh .
 Riêng Minh Lai phế vãi , Liu G thì có cái màu rap mãi phát ngán , đây là cái show giải trí đấy chứ thi rap thực sự thì đu theo thế đéo nào được .",DT,positive,bài rap quá đỉnh,strong,PERFORMANCE
UgyYGKAm3HGVyJbhz5N4AaABAg,"DT và Hurry hai bài rap quá đỉnh ,  vào luôn chung kết cho nhanh .
 Riêng Minh Lai phế vãi , Liu G thì có cái màu rap mãi phát ngán , đây là cái show giải trí đấy chứ thi rap thực sự thì đu theo thế đéo nào được .",DT,positive,vào luôn chung kết cho nhanh,strong,GENERAL
UgyYGKAm3HGVyJbhz5N4AaABAg,"DT và Hurry hai bài rap quá đỉnh ,  vào luôn chung kết cho nhanh .
 Riêng Minh Lai phế vãi , Liu G thì có cái màu rap mãi phát ngán , đây là cái show giải trí đấy chứ thi rap thực sự thì đu theo thế đéo nào được .",Hurry,positive,bài rap quá đỉnh,strong,PERFORMANCE
UgyYGKAm3HGVyJbhz5N4AaABAg,"DT và Hurry hai bài rap quá đỉnh ,  vào luôn chung kết cho nhanh .
 Riêng Minh Lai phế vãi , Liu G thì có cái màu rap mãi phát ngán , đây là cái show giải trí đấy chứ thi rap thực sự thì đu theo thế đéo nào được .",Hurry,positive,vào luôn chung kết cho nhanh,strong,GENERAL
UgyYGKAm3HGVyJbhz5N4AaABAg,"DT và Hurry hai bài rap quá đỉnh ,  vào luôn chung kết cho nhanh .
 Riêng Minh Lai phế vãi , Liu G thì có cái màu rap mãi phát ngán , đây là cái show giải trí đấy chứ thi rap thực sự thì đu theo thế đéo nào được .",Minh Lai,negative,phế vãi,strong,PERSONALITY
UgyYGKAm3HGVyJbhz5N4AaABAg,"DT và Hurry hai bài rap quá đỉnh ,  vào luôn chung kết cho nhanh .
 Riêng Minh Lai phế vãi , Liu G thì có cái màu rap mãi phát ngán , đây là cái show giải trí đấy chứ thi rap thực sự thì đu theo thế đéo nào được .",Liu G,negative,"có cái màu rap mãi phát ngán , đây là cái show giải trí đấy chứ thi rap thực sự thì đu theo thế đéo nào được",strong,PERFORMANCE
UgyYTqOm_DTQeLz6VfF4AaABAg,"Bao lời con chưa nói của team Atus thật sự xúc động, Dương viết quá tốt luôn ạ",Dương,positive,Dương viết quá tốt luôn ạ,strong,SONG
UgyYTqOm_DTQeLz6VfF4AaABAg,"Bao lời con chưa nói của team Atus thật sự xúc động, Dương viết quá tốt luôn ạ",team Atus,positive,Bao lời con chưa nói của team Atus thật sự xúc động,strong,TEAMWORK
UgyYTqOm_DTQeLz6VfF4AaABAg,"Bao lời con chưa nói của team Atus thật sự xúc động, Dương viết quá tốt luôn ạ",Bao lời con chưa nói,positive,thật sự xúc động,strong,SONG
UgyZthsOuatFCDVxQo54AaABAg,Ước Quang Trung vẫn ở lại 😢,Ước Quang Trung,positive,vẫn ở lại,moderate,PERSONALITY
Ugy_3_sf0uNcV5cjyAB4AaABAg,"Từ em xinh qua xem cái này, thấy mấy anh trai dù thắng hay thua vẫn tỏ sự vui vẻ và respect với đội bạn , nhưng trong em xinh nhiều khi thấy đội bạn thắng cái là ngồi buồn luôn nó hơi cảm giác hơn thua quá lun",mấy anh trai,positive,dù thắng hay thua vẫn tỏ sự vui vẻ và respect với đội bạn,strong,PERSONALITY
Ugy_3_sf0uNcV5cjyAB4AaABAg,"Từ em xinh qua xem cái này, thấy mấy anh trai dù thắng hay thua vẫn tỏ sự vui vẻ và respect với đội bạn , nhưng trong em xinh nhiều khi thấy đội bạn thắng cái là ngồi buồn luôn nó hơi cảm giác hơn thua quá lun",em xinh,negative,thấy đội bạn thắng cái là ngồi buồn luôn nó hơi cảm giác hơn thua quá lun,moderate,PERSONALITY
UgyaNucnSWzMhfjxvt94AaABAg,Mỗi lần quay đến Atus sáng quá troi lun á,Atus,positive,quay đến Atus sáng quá troi,strong,VISUAL
UgyggLkJUiek2CPB3QV4AaABAg,""" Anh biết rồi"" là bài hát ngày nào mình cũng nghe mấy chục lần mỗi ngày mà không biết chán là gì, mê cái giai điệu này quá đi. Một phần trình diễn phải nói là hoàn hảo, cuốn quá luôn. Một mùa hè ý nghĩa khi có ATSH đối với một người yêu  âm nhạc như mình, toàn những bài nhạc mới và hay. Đặc biệt ấn tượng bởi anh trai Rhyder, siêu mê.",Anh biết rồi,positive,"bài hát ngày nào mình cũng nghe mấy chục lần mỗi ngày mà không biết chán là gì, mê cái giai điệu này quá đi",strong,SONG
UgyggLkJUiek2CPB3QV4AaABAg,""" Anh biết rồi"" là bài hát ngày nào mình cũng nghe mấy chục lần mỗi ngày mà không biết chán là gì, mê cái giai điệu này quá đi. Một phần trình diễn phải nói là hoàn hảo, cuốn quá luôn. Một mùa hè ý nghĩa khi có ATSH đối với một người yêu  âm nhạc như mình, toàn những bài nhạc mới và hay. Đặc biệt ấn tượng bởi anh trai Rhyder, siêu mê.",Anh biết rồi,positive,"Một phần trình diễn phải nói là hoàn hảo, cuốn quá luôn",strong,PERFORMANCE
UgyggLkJUiek2CPB3QV4AaABAg,""" Anh biết rồi"" là bài hát ngày nào mình cũng nghe mấy chục lần mỗi ngày mà không biết chán là gì, mê cái giai điệu này quá đi. Một phần trình diễn phải nói là hoàn hảo, cuốn quá luôn. Một mùa hè ý nghĩa khi có ATSH đối với một người yêu  âm nhạc như mình, toàn những bài nhạc mới và hay. Đặc biệt ấn tượng bởi anh trai Rhyder, siêu mê.",ATSH,positive,Một mùa hè ý nghĩa khi có ATSH đối với một người yêu  âm nhạc như mình,strong,SONG
UgyggLkJUiek2CPB3QV4AaABAg,""" Anh biết rồi"" là bài hát ngày nào mình cũng nghe mấy chục lần mỗi ngày mà không biết chán là gì, mê cái giai điệu này quá đi. Một phần trình diễn phải nói là hoàn hảo, cuốn quá luôn. Một mùa hè ý nghĩa khi có ATSH đối với một người yêu  âm nhạc như mình, toàn những bài nhạc mới và hay. Đặc biệt ấn tượng bởi anh trai Rhyder, siêu mê.",Rhyder,positive,"Đặc biệt ấn tượng bởi anh trai Rhyder, siêu mê",strong,GENERAL
UgyhmZjm_1sPPgNsOrR4AaABAg,Nhìn ông Tú vs ông Kong hài vãi,ông Kong,positive,Nhìn ông Tú vs ông Kong hài vãi,strong,PERSONALITY
UgyhmZjm_1sPPgNsOrR4AaABAg,Nhìn ông Tú vs ông Kong hài vãi,ông Tú,positive,Nhìn ông Tú vs ông Kong hài vãi,strong,PERSONALITY
UgyidqFTX3oGswHEt7F4AaABAg,"Cày lại thấy vẫn mắc cười =))) team bị khịa vậy mà anh Đức Phúc cứ ""hay thế, hay thế"" =)))",Anh Đức Phúc,positive,"vẫn mắc cười =))) team bị khịa vậy mà anh Đức Phúc cứ ""hay thế, hay thế"" =)))",strong,PERSONALITY
UgyjXSbW-rrcmrZYigh4AaABAg,K bài nào nghe lại ngoài bài của HCH,HCH,positive,K bài nào nghe lại ngoài bài của HCH,strong,SONG
UgyjxafyynUnY4aQt7x4AaABAg,"ôi giọng Dương, Quang Trung hát bài này siêu cảm động 🥹",Dương,positive,hát bài này siêu cảm động,strong,VOCAL
UgyjxafyynUnY4aQt7x4AaABAg,"ôi giọng Dương, Quang Trung hát bài này siêu cảm động 🥹",Quang Trung,positive,hát bài này siêu cảm động,strong,VOCAL
Ugyl1OKieRzv0iOJF2V4AaABAg,Yêu Quang Hùng Master D lắm lun❤❤❤ dễ thương vô cùng❤❤❤❤❤,Quang Hùng Master D,positive,Yêu Quang Hùng Master D lắm lun❤❤❤ dễ thương vô cùng❤❤❤❤❤,strong,PERSONALITY
UgylnGnJVgzVEFCVZ3F4AaABAg,"cái khúc 2:22:52 thấy m.n nhảy đằng trước bỗng thấp thoáng 1 mình TAGE phiêu phía sau, nhìn cưng dễ sợ, rất cute.
M thấy chung kết 2 chất lượng bài hát tốt hơn chung kết 1 á. Thật sự ấn tượng với concept và giọng hát Đức Phúc, Tú Voi và Quang Hùng. Nhạc hay quá trời, nổi da gà nhất là đoạn cao trào của Tú Voi.",TAGE,positive,"phiêu phía sau, nhìn cưng dễ sợ, rất cute",strong,PERSONALITY
UgylnGnJVgzVEFCVZ3F4AaABAg,"cái khúc 2:22:52 thấy m.n nhảy đằng trước bỗng thấp thoáng 1 mình TAGE phiêu phía sau, nhìn cưng dễ sợ, rất cute.
M thấy chung kết 2 chất lượng bài hát tốt hơn chung kết 1 á. Thật sự ấn tượng với concept và giọng hát Đức Phúc, Tú Voi và Quang Hùng. Nhạc hay quá trời, nổi da gà nhất là đoạn cao trào của Tú Voi.",chung kết 2,positive,chất lượng bài hát tốt hơn chung kết 1,strong,SONG
UgylnGnJVgzVEFCVZ3F4AaABAg,"cái khúc 2:22:52 thấy m.n nhảy đằng trước bỗng thấp thoáng 1 mình TAGE phiêu phía sau, nhìn cưng dễ sợ, rất cute.
M thấy chung kết 2 chất lượng bài hát tốt hơn chung kết 1 á. Thật sự ấn tượng với concept và giọng hát Đức Phúc, Tú Voi và Quang Hùng. Nhạc hay quá trời, nổi da gà nhất là đoạn cao trào của Tú Voi.","Đức Phúc, Tú Voi và Quang Hùng",positive,Thật sự ấn tượng với concept,strong,STAGE_PRODUCTION
UgylnGnJVgzVEFCVZ3F4AaABAg,"cái khúc 2:22:52 thấy m.n nhảy đằng trước bỗng thấp thoáng 1 mình TAGE phiêu phía sau, nhìn cưng dễ sợ, rất cute.
M thấy chung kết 2 chất lượng bài hát tốt hơn chung kết 1 á. Thật sự ấn tượng với concept và giọng hát Đức Phúc, Tú Voi và Quang Hùng. Nhạc hay quá trời, nổi da gà nhất là đoạn cao trào của Tú Voi.","Đức Phúc, Tú Voi và Quang Hùng",positive,Thật sự ấn tượng với concept và giọng hát,strong,VOCAL
UgylnGnJVgzVEFCVZ3F4AaABAg,"cái khúc 2:22:52 thấy m.n nhảy đằng trước bỗng thấp thoáng 1 mình TAGE phiêu phía sau, nhìn cưng dễ sợ, rất cute.
M thấy chung kết 2 chất lượng bài hát tốt hơn chung kết 1 á. Thật sự ấn tượng với concept và giọng hát Đức Phúc, Tú Voi và Quang Hùng. Nhạc hay quá trời, nổi da gà nhất là đoạn cao trào của Tú Voi.",bài hát,positive,Nhạc hay quá trời,strong,SONG
UgylnGnJVgzVEFCVZ3F4AaABAg,"cái khúc 2:22:52 thấy m.n nhảy đằng trước bỗng thấp thoáng 1 mình TAGE phiêu phía sau, nhìn cưng dễ sợ, rất cute.
M thấy chung kết 2 chất lượng bài hát tốt hơn chung kết 1 á. Thật sự ấn tượng với concept và giọng hát Đức Phúc, Tú Voi và Quang Hùng. Nhạc hay quá trời, nổi da gà nhất là đoạn cao trào của Tú Voi.",Tú Voi,positive,nổi da gà nhất là đoạn cao trào của Tú Voi,strong,VOCAL
UgypfmydWz0eSAXYPs54AaABAg,Nói thẳng ra là SMO về team anh Thái VG khai thác tìm năng là quán quân chắc,SMO,positive,quán quân chắc,strong,GENERAL
UgypfmydWz0eSAXYPs54AaABAg,Nói thẳng ra là SMO về team anh Thái VG khai thác tìm năng là quán quân chắc,anh Thái VG,positive,về team anh Thái VG khai thác tìm năng là quán quân chắc,strong,TEAMWORK
UgyuQUQ31jv9aiJR0Bt4AaABAg,Bài của HTH nghe cuốn cuốn í nhờ 🎉,HTH,positive,nghe cuốn cuốn í,strong,SONG
UgyubzMDxFqfKTyEHLt4AaABAg,xem lại thấy phần dance của Vũ Thịnh hay mà khán giả chấm lại thấp😢,Vũ Thịnh,positive,phần dance của Vũ Thịnh hay,moderate,PERFORMANCE
UgyubzMDxFqfKTyEHLt4AaABAg,xem lại thấy phần dance của Vũ Thịnh hay mà khán giả chấm lại thấp😢,khán giả,negative,khán giả chấm lại thấp😢,moderate,SHOW_FORMAT
UgyvRUofaRh8e2R0gjd4AaABAg,Thương đội vũ thịnh quá khán giả quá bất công,đội vũ thịnh,positive,Thương đội vũ thịnh quá,strong,GENERAL
UgyvRUofaRh8e2R0gjd4AaABAg,Thương đội vũ thịnh quá khán giả quá bất công,khán giả,negative,quá bất công,strong,SHOW_FORMAT
Ugyv_I80rs7yEQRTYGp4AaABAg,12 . Rhyder quá xuất sắc,Rhyder,positive,quá xuất sắc,strong,VOCAL
Ugyx-mf-x11veZrSiE14AaABAg,iu cái cách atus lẻn lẻn đi ra phía sau,atus,positive,iu cái cách atus lẻn lẻn đi ra phía sau,moderate,PERSONALITY
Ugyy7_s5OQ_UYvjimjh4AaABAg,Vũ Thịnh nhảy giỏi và cố gắng rõ luôn mà khán giả bình chọn bất công quá trời luôn,Vũ Thịnh,positive,nhảy giỏi và cố gắng rõ luôn,strong,PERFORMANCE
Ugyy7_s5OQ_UYvjimjh4AaABAg,Vũ Thịnh nhảy giỏi và cố gắng rõ luôn mà khán giả bình chọn bất công quá trời luôn,khán giả,negative,bình chọn bất công quá trời luôn,strong,SHOW_FORMAT
Ugyz00eVC93mTXItTq54AaABAg,Quang Hùng là người tôi yêu,Quang Hùng,positive,người tôi yêu,strong,PERSONALITY
UgyzVKCMtw1WMBHkoNF4AaABAg,Rhyder với Captain giỏi lắm luôn ý❤❤😊,Captain,positive,giỏi lắm luôn ý❤❤😊,strong,GENERAL
UgyzVKCMtw1WMBHkoNF4AaABAg,Rhyder với Captain giỏi lắm luôn ý❤❤😊,Rhyder,positive,giỏi lắm luôn ý❤❤😊,strong,GENERAL
Ugz-oQRv6j-Gsj7gLmV4AaABAg,"Mặc dù t fan quang hùng với isaac nhưng thấy nhóm 10/10 hay mà xếp cuối, trong khi nhóm nhảy rất đẹp :)))))",nhóm 10/10,positive,nhóm nhảy rất đẹp,strong,TEAMWORK
Ugz0zqg8Dq9DQ2hPJ9h4AaABAg,Dương siu dễ thx tr owiiiiiii ❤,Dương siu,positive,dễ thx tr owiiiiiii ❤,strong,PERFORMANCE
